County,County Code,Year,Intent,Deaths,Population,State,Rate
"San Diego County, CA",6073,2017,Homicide,85,3337685,CA,2.546675315
"San Diego County, CA",6073,2018,Homicide,89,3343364,CA,2.661989541
"San Diego County, CA",6073,2019,Homicide,87,3338330,CA,2.606093466
"Middlesex County, MA",25017,2009,Homicide,23,1494764,MA,1.538704438
"Middlesex County, MA",25017,2010,Homicide,27,1503085,MA,1.796305598
"Middlesex County, MA",25017,2011,Homicide,29,1518171,MA,1.910193252
"Middlesex County, MA",25017,2012,Homicide,13,1537215,MA,0.845685216
"Middlesex County, MA",25017,2013,Homicide,20,1552802,MA,1.287994219
"Middlesex County, MA",25017,2014,Homicide,14,1570315,MA,0.891540869
"Middlesex County, MA",25017,2016,Homicide,15,1589774,MA,0.943530338
"Middlesex County, MA",25017,2017,Homicide,18,1602947,MA,1.1229317
"Middlesex County, MA",25017,2018,Homicide,13,1614714,MA,0.805096135
"Middlesex County, MA",25017,2019,Homicide,16,1611699,MA,0.9927412
"Madison County, MS",28089,2010,Homicide,10,95203,MS,10.50387068
"Madison County, MS",28089,2014,Homicide,10,101688,MS,9.834002045
"Madison County, MS",28089,2015,Homicide,10,103465,MS,9.665104141
"Madison County, MS",28089,2018,Homicide,11,105630,MS,10.41370823
"Bernalillo County, NM",35001,2009,Homicide,58,655279,NM,8.85119163
"Bernalillo County, NM",35001,2010,Homicide,51,662564,NM,7.697369613
"Bernalillo County, NM",35001,2011,Homicide,36,670968,NM,5.365382552
"Bernalillo County, NM",35001,2012,Homicide,38,673460,NM,5.642502895
"Bernalillo County, NM",35001,2013,Homicide,42,674221,NM,6.229411424
"Bernalillo County, NM",35001,2014,Homicide,38,675551,NM,5.625037932
"Bernalillo County, NM",35001,2015,Homicide,59,676685,NM,8.718975594
"Bernalillo County, NM",35001,2016,Homicide,70,676953,NM,10.340452
"Bernalillo County, NM",35001,2017,Homicide,77,676773,NM,11.37752245
"Bernalillo County, NM",35001,2018,Homicide,88,678701,NM,12.96594524
"Bernalillo County, NM",35001,2019,Homicide,85,679121,NM,12.516179
"Craven County, NC",37049,2009,Homicide,11,101923,NC,10.79246098
"Craven County, NC",37049,2015,Homicide,13,103451,NC,12.56633575
"Yuma County, AZ",4027,2011,Homicide,11,200870,AZ,5.476178623
"Yuma County, AZ",4027,2016,Homicide,10,205631,AZ,4.863079983
"Yuma County, AZ",4027,2018,Homicide,13,212128,AZ,6.128375321
"Garland County, AR",5051,2009,Homicide,13,95840,AR,13.56427379
"Garland County, AR",5051,2010,Homicide,11,96024,AR,11.45546947
"Garland County, AR",5051,2012,Homicide,11,96903,AR,11.35155774
"Garland County, AR",5051,2013,Homicide,10,97173,AR,10.29092443
"Garland County, AR",5051,2017,Homicide,11,98658,AR,11.14962801
"Garland County, AR",5051,2019,Homicide,10,99386,AR,10.06177933
"San Francisco County, CA",6075,2009,Homicide,41,801922,CA,5.112716698
"San Francisco County, CA",6075,2010,Homicide,51,805235,CA,6.333554801
"San Francisco County, CA",6075,2011,Homicide,63,812826,CA,7.75073632
"San Francisco County, CA",6075,2012,Homicide,51,825863,CA,6.175358383
"San Francisco County, CA",6075,2013,Homicide,24,837442,CA,2.865870114
"San Francisco County, CA",6075,2014,Homicide,29,852469,CA,3.401883236
"San Francisco County, CA",6075,2015,Homicide,47,864816,CA,5.43468206
"San Francisco County, CA",6075,2016,Homicide,46,870887,CA,5.28197114
"San Francisco County, CA",6075,2017,Homicide,47,884363,CA,5.314559745
"San Francisco County, CA",6075,2018,Homicide,40,883305,CA,4.528447139
"San Francisco County, CA",6075,2019,Homicide,34,881549,CA,3.856847436
"Weld County, CO",8123,2016,Homicide,10,294932,CO,3.390612073
"Weld County, CO",8123,2019,Homicide,10,324492,CO,3.081740074
"Dutchess County, NY",36027,2010,Homicide,14,297488,NY,4.706072178
"Dutchess County, NY",36027,2013,Homicide,15,296916,NY,5.05193388
"Cumberland County, NC",37051,2009,Homicide,35,317252,NC,11.03223936
"Cumberland County, NC",37051,2010,Homicide,25,319431,NC,7.826416347
"Cumberland County, NC",37051,2011,Homicide,35,324885,NC,10.77304277
"Cumberland County, NC",37051,2012,Homicide,41,324049,NC,12.65240751
"Cumberland County, NC",37051,2013,Homicide,40,325871,NC,12.27479585
"Cumberland County, NC",37051,2014,Homicide,38,326328,NC,11.64472555
"Cumberland County, NC",37051,2015,Homicide,28,323838,NC,8.646298458
"Cumberland County, NC",37051,2016,Homicide,41,327127,NC,12.5333586
"Cumberland County, NC",37051,2017,Homicide,39,332546,NC,11.72770083
"Cumberland County, NC",37051,2018,Homicide,31,332330,NC,9.328077513
"Cumberland County, NC",37051,2019,Homicide,26,335509,NC,7.749419539
"Mahoning County, OH",39099,2009,Homicide,21,240050,OH,8.748177463
"Mahoning County, OH",39099,2010,Homicide,22,238823,OH,9.21184308
"Mahoning County, OH",39099,2011,Homicide,21,237270,OH,8.850676445
"Mahoning County, OH",39099,2012,Homicide,29,235145,OH,12.33281592
"Mahoning County, OH",39099,2013,Homicide,22,233869,OH,9.4069757
"Mahoning County, OH",39099,2014,Homicide,21,233204,OH,9.004991338
"Mahoning County, OH",39099,2015,Homicide,25,231900,OH,10.78050884
"Mahoning County, OH",39099,2016,Homicide,16,230008,OH,6.956279782
"Mahoning County, OH",39099,2017,Homicide,30,229796,OH,13.05505753
"Mahoning County, OH",39099,2018,Homicide,26,229642,OH,11.32197072
"Mahoning County, OH",39099,2019,Homicide,22,228683,OH,9.620304089
"San Joaquin County, CA",6077,2009,Homicide,64,677736,CA,9.443205024
"San Joaquin County, CA",6077,2010,Homicide,66,685306,CA,9.6307343
"San Joaquin County, CA",6077,2011,Homicide,82,696214,CA,11.7779878
"San Joaquin County, CA",6077,2012,Homicide,98,702612,CA,13.94795421
"San Joaquin County, CA",6077,2013,Homicide,52,704379,CA,7.38238931
"San Joaquin County, CA",6077,2014,Homicide,70,715597,CA,9.782042127
"San Joaquin County, CA",6077,2015,Homicide,76,726106,CA,10.46679135
"San Joaquin County, CA",6077,2016,Homicide,73,733709,CA,9.949448623
"San Joaquin County, CA",6077,2017,Homicide,73,745424,CA,9.793084204
"San Joaquin County, CA",6077,2018,Homicide,69,752660,CA,9.167485983
"San Joaquin County, CA",6077,2019,Homicide,61,762148,CA,8.00369482
"Richmond County, GA",13245,2009,Homicide,25,198489,GA,12.59515641
"Richmond County, GA",13245,2010,Homicide,35,200549,GA,17.452094
"Richmond County, GA",13245,2011,Homicide,31,201217,GA,15.40625295
"Richmond County, GA",13245,2012,Homicide,35,202587,GA,17.27652811
"Richmond County, GA",13245,2013,Homicide,26,202003,GA,12.87109597
"Richmond County, GA",13245,2014,Homicide,22,201368,GA,10.92527115
"Richmond County, GA",13245,2015,Homicide,22,201793,GA,10.90226123
"Richmond County, GA",13245,2016,Homicide,26,201647,GA,12.8938194
"Richmond County, GA",13245,2017,Homicide,32,201800,GA,15.85728444
"Richmond County, GA",13245,2018,Homicide,31,201554,GA,15.38049356
"Richmond County, GA",13245,2019,Homicide,40,202518,GA,19.75133075
"Norfolk County, MA",25021,2009,Homicide,12,666301,MA,1.800987842
"Norfolk County, MA",25021,2011,Homicide,13,675436,MA,1.924682723
"Norfolk County, MA",25021,2013,Homicide,11,687802,MA,1.599297472
"Norfolk County, MA",25021,2016,Homicide,11,697181,MA,1.577782527
"Chaves County, NM",35005,2009,Homicide,12,65110,NM,18.43034864
"Chaves County, NM",35005,2013,Homicide,11,65823,NM,16.71148383
"Chaves County, NM",35005,2015,Homicide,11,65764,NM,16.72647649
"Chaves County, NM",35005,2016,Homicide,12,65282,NM,18.38178977
"Chaves County, NM",35005,2018,Homicide,11,64689,NM,17.00443661
"Chaves County, NM",35005,2019,Homicide,11,64615,NM,17.02391086
"Erie County, NY",36029,2009,Homicide,70,919334,NY,7.614207676
"Erie County, NY",36029,2010,Homicide,59,919040,NY,6.41974234
"Erie County, NY",36029,2011,Homicide,44,918028,NY,4.792882134
"Erie County, NY",36029,2012,Homicide,61,919086,NY,6.637028526
"Erie County, NY",36029,2013,Homicide,57,919866,NY,6.196554716
"Erie County, NY",36029,2014,Homicide,68,922835,NY,7.368597853
"Erie County, NY",36029,2015,Homicide,53,922578,NY,5.744771716
"Erie County, NY",36029,2016,Homicide,56,921046,NY,6.080043776
"Erie County, NY",36029,2017,Homicide,50,925528,NY,5.402321702
"Erie County, NY",36029,2018,Homicide,69,919719,NY,7.502291461
"Erie County, NY",36029,2019,Homicide,56,918702,NY,6.095556557
"Davidson County, TN",47037,2009,Homicide,74,621008,TN,11.91611058
"Davidson County, TN",47037,2010,Homicide,55,626681,TN,8.776395008
"Davidson County, TN",47037,2011,Homicide,49,635475,TN,7.710767536
"Davidson County, TN",47037,2012,Homicide,71,648295,TN,10.95180435
"Davidson County, TN",47037,2013,Homicide,39,658602,TN,5.921634007
"Davidson County, TN",47037,2014,Homicide,48,668347,TN,7.181898026
"Davidson County, TN",47037,2015,Homicide,72,678889,TN,10.60556291
"Davidson County, TN",47037,2016,Homicide,83,684410,TN,12.12723368
"Davidson County, TN",47037,2017,Homicide,105,691243,TN,15.19002724
"Davidson County, TN",47037,2018,Homicide,92,692587,TN,13.28352972
"Davidson County, TN",47037,2019,Homicide,75,694144,TN,10.80467453
"Cameron County, TX",48061,2011,Homicide,10,414123,TX,2.414741514
"Cameron County, TX",48061,2012,Homicide,12,415557,TX,2.887690497
"Cameron County, TX",48061,2014,Homicide,12,420392,TX,2.854478677
"Cameron County, TX",48061,2016,Homicide,15,422135,TX,3.553365629
"Baltimore city, MD",24510,2009,Homicide,215,620509,MD,34.64897367
"Baltimore city, MD",24510,2010,Homicide,190,620961,MD,30.5977348
"Baltimore city, MD",24510,2011,Homicide,180,619493,MD,29.05601839
"Baltimore city, MD",24510,2012,Homicide,202,621342,MD,32.51027614
"Baltimore city, MD",24510,2013,Homicide,215,622104,MD,34.56013785
"Baltimore city, MD",24510,2014,Homicide,178,622793,MD,28.58092496
"Baltimore city, MD",24510,2015,Homicide,300,621849,MD,48.24322303
"Baltimore city, MD",24510,2016,Homicide,273,614664,MD,44.41450939
"Baltimore city, MD",24510,2017,Homicide,293,611648,MD,47.90336926
"Baltimore city, MD",24510,2018,Homicide,260,602495,MD,43.15388509
"Baltimore city, MD",24510,2019,Homicide,281,593490,MD,47.34704881
"San Luis Obispo County, CA",6079,2016,Homicide,10,282887,CA,3.534980399
"Rockdale County, GA",13247,2010,Homicide,11,85215,GA,12.90852549
"Rockdale County, GA",13247,2019,Homicide,20,90896,GA,22.00316846
"Plymouth County, MA",25023,2009,Homicide,15,492738,MA,3.044214167
"Plymouth County, MA",25023,2010,Homicide,10,494919,MA,2.020532653
"Plymouth County, MA",25023,2011,Homicide,22,497579,MA,4.42140846
"Plymouth County, MA",25023,2014,Homicide,13,507022,MA,2.563991306
"Plymouth County, MA",25023,2015,Homicide,11,510393,MA,2.155201972
"Plymouth County, MA",25023,2018,Homicide,14,518132,MA,2.702014159
"Plymouth County, MA",25023,2019,Homicide,11,521202,MA,2.110506099
"San Mateo County, CA",6081,2009,Homicide,18,713617,CA,2.522361435
"San Mateo County, CA",6081,2010,Homicide,23,718451,CA,3.201331754
"San Mateo County, CA",6081,2011,Homicide,25,727209,CA,3.437801237
"San Mateo County, CA",6081,2012,Homicide,16,739311,CA,2.164177187
"San Mateo County, CA",6081,2013,Homicide,20,747373,CA,2.676039943
"San Mateo County, CA",6081,2014,Homicide,13,758581,CA,1.713726023
"San Mateo County, CA",6081,2015,Homicide,16,765135,CA,2.091134244
"San Mateo County, CA",6081,2016,Homicide,19,764797,CA,2.484319368
"San Mateo County, CA",6081,2017,Homicide,13,771410,CA,1.685225755
"San Mateo County, CA",6081,2018,Homicide,12,769545,CA,1.559363
"San Mateo County, CA",6081,2019,Homicide,14,766573,CA,1.826310084
"Kane County, IL",17089,2012,Homicide,12,522487,IL,2.296707861
"Kane County, IL",17089,2014,Homicide,15,527306,IL,2.844648079
"Kane County, IL",17089,2015,Homicide,13,530847,IL,2.448916543
"Kane County, IL",17089,2016,Homicide,18,531715,IL,3.385272185
"Kane County, IL",17089,2017,Homicide,15,534667,IL,2.805484535
"Kane County, IL",17089,2019,Homicide,17,532403,IL,3.193069911
"Suffolk County, MA",25025,2009,Homicide,40,716214,MA,5.584922942
"Suffolk County, MA",25025,2010,Homicide,80,722023,MA,11.07997945
"Suffolk County, MA",25025,2011,Homicide,59,730932,MA,8.071886304
"Suffolk County, MA",25025,2012,Homicide,53,744426,MA,7.119579381
"Suffolk County, MA",25025,2013,Homicide,43,755503,MA,5.69157237
"Suffolk County, MA",25025,2014,Homicide,47,767254,MA,6.125741932
"Suffolk County, MA",25025,2015,Homicide,41,778121,MA,5.269103391
"Suffolk County, MA",25025,2016,Homicide,40,784230,MA,5.100544483
"Suffolk County, MA",25025,2017,Homicide,56,797939,MA,7.018080329
"Suffolk County, MA",25025,2018,Homicide,54,807252,MA,6.689360943
"Suffolk County, MA",25025,2019,Homicide,41,803907,MA,5.100092424
"Genesee County, MI",26049,2009,Homicide,53,427989,MI,12.38349584
"Genesee County, MI",26049,2010,Homicide,63,425790,MI,14.79602621
"Genesee County, MI",26049,2011,Homicide,76,422080,MI,18.0060652
"Genesee County, MI",26049,2012,Homicide,68,418408,MI,16.25207931
"Genesee County, MI",26049,2013,Homicide,54,415376,MI,13.00026964
"Genesee County, MI",26049,2014,Homicide,37,412895,MI,8.961116022
"Genesee County, MI",26049,2015,Homicide,55,410849,MI,13.38691344
"Genesee County, MI",26049,2016,Homicide,54,408615,MI,13.21537388
"Genesee County, MI",26049,2017,Homicide,51,407385,MI,12.51887036
"Genesee County, MI",26049,2018,Homicide,48,406892,MI,11.79674213
"Genesee County, MI",26049,2019,Homicide,50,405813,MI,12.32094585
"Hampton city, VA",51650,2009,Homicide,12,137833,VA,8.706187923
"Hampton city, VA",51650,2010,Homicide,17,137436,VA,12.36939375
"Hampton city, VA",51650,2012,Homicide,12,136836,VA,8.769622029
"Hampton city, VA",51650,2013,Homicide,18,136699,VA,13.16761644
"Hampton city, VA",51650,2014,Homicide,10,136879,VA,7.305722572
"Hampton city, VA",51650,2015,Homicide,22,136454,VA,16.12264939
"Hampton city, VA",51650,2016,Homicide,20,135410,VA,14.76995791
"Hampton city, VA",51650,2017,Homicide,16,134669,VA,11.88098226
"Hampton city, VA",51650,2018,Homicide,22,134313,VA,16.37965052
"Hampton city, VA",51650,2019,Homicide,14,134510,VA,10.40814809
"Santa Barbara County, CA",6083,2009,Homicide,11,420356,CA,2.616829544
"Santa Barbara County, CA",6083,2010,Homicide,12,423895,CA,2.830889725
"Santa Barbara County, CA",6083,2011,Homicide,11,426878,CA,2.576848655
"Santa Barbara County, CA",6083,2012,Homicide,11,431249,CA,2.550730552
"Santa Barbara County, CA",6083,2014,Homicide,13,440668,CA,2.950066717
"Santa Barbara County, CA",6083,2015,Homicide,18,444769,CA,4.047044646
"Santa Barbara County, CA",6083,2016,Homicide,16,446170,CA,3.586077056
"Santa Barbara County, CA",6083,2017,Homicide,12,448150,CA,2.677674886
"Santa Barbara County, CA",6083,2018,Homicide,11,446527,CA,2.463456857
"Santa Barbara County, CA",6083,2019,Homicide,25,446499,CA,5.599116683
"Kankakee County, IL",17091,2012,Homicide,10,113040,IL,8.846426044
"Kankakee County, IL",17091,2014,Homicide,11,111375,IL,9.87654321
"Kankakee County, IL",17091,2016,Homicide,10,110008,IL,9.090247982
"Kankakee County, IL",17091,2017,Homicide,11,109605,IL,10.0360385
"Anne Arundel County, MD",24003,2009,Homicide,18,532395,MD,3.380948356
"Anne Arundel County, MD",24003,2010,Homicide,15,537656,MD,2.789887958
"Anne Arundel County, MD",24003,2011,Homicide,22,544403,MD,4.041123947
"Anne Arundel County, MD",24003,2012,Homicide,12,550488,MD,2.17988403
"Anne Arundel County, MD",24003,2013,Homicide,15,555743,MD,2.699089327
"Anne Arundel County, MD",24003,2014,Homicide,16,560133,MD,2.856464447
"Anne Arundel County, MD",24003,2015,Homicide,21,564195,MD,3.722117353
"Anne Arundel County, MD",24003,2016,Homicide,25,568346,MD,4.398728943
"Anne Arundel County, MD",24003,2017,Homicide,22,573235,MD,3.837867541
"Anne Arundel County, MD",24003,2018,Homicide,31,576031,MD,5.381654807
"Anne Arundel County, MD",24003,2019,Homicide,27,579234,MD,4.661328582
"Worcester County, MA",25027,2009,Homicide,20,795251,MA,2.514929249
"Worcester County, MA",25027,2010,Homicide,14,798552,MA,1.753173244
"Worcester County, MA",25027,2011,Homicide,13,801227,MA,1.622511473
"Worcester County, MA",25027,2012,Homicide,20,806163,MA,2.48088786
"Worcester County, MA",25027,2015,Homicide,15,818963,MA,1.831584577
"Worcester County, MA",25027,2016,Homicide,11,819589,MA,1.342136119
"Worcester County, MA",25027,2017,Homicide,14,826116,MA,1.694677261
"Worcester County, MA",25027,2018,Homicide,16,830839,MA,1.925764197
"Worcester County, MA",25027,2019,Homicide,18,830622,MA,2.167050716
"Santa Clara County, CA",6085,2009,Homicide,49,1765137,CA,2.775988493
"Santa Clara County, CA",6085,2010,Homicide,32,1781642,CA,1.796095961
"Santa Clara County, CA",6085,2011,Homicide,59,1809378,CA,3.260789067
"Santa Clara County, CA",6085,2012,Homicide,59,1837504,CA,3.210877364
"Santa Clara County, CA",6085,2013,Homicide,55,1862041,CA,2.953748065
"Santa Clara County, CA",6085,2014,Homicide,45,1894605,CA,2.375165272
"Santa Clara County, CA",6085,2015,Homicide,47,1918044,CA,2.450413025
"Santa Clara County, CA",6085,2016,Homicide,56,1919402,CA,2.91757537
"Santa Clara County, CA",6085,2017,Homicide,48,1938153,CA,2.476584666
"Santa Clara County, CA",6085,2018,Homicide,35,1937570,CA,1.80638635
"Santa Clara County, CA",6085,2019,Homicide,46,1927852,CA,2.38607528
"Baltimore County, MD",24005,2009,Homicide,51,801808,MD,6.360624988
"Baltimore County, MD",24005,2010,Homicide,41,805029,MD,5.092984228
"Baltimore County, MD",24005,2011,Homicide,43,809941,MD,5.309028682
"Baltimore County, MD",24005,2012,Homicide,45,817455,MD,5.504890177
"Baltimore County, MD",24005,2013,Homicide,45,823015,MD,5.467701075
"Baltimore County, MD",24005,2014,Homicide,49,826925,MD,5.925567615
"Baltimore County, MD",24005,2015,Homicide,70,831128,MD,8.422288745
"Baltimore County, MD",24005,2016,Homicide,74,831026,MD,8.904655209
"Baltimore County, MD",24005,2017,Homicide,81,832468,MD,9.73010374
"Baltimore County, MD",24005,2018,Homicide,71,828431,MD,8.570418055
"Baltimore County, MD",24005,2019,Homicide,95,827370,MD,11.48216638
"Dona Ana County, NM",35013,2013,Homicide,10,213460,NM,4.684718448
"Dona Ana County, NM",35013,2014,Homicide,13,213676,NM,6.083977611
"Dona Ana County, NM",35013,2015,Homicide,10,214295,NM,4.666464453
"Dona Ana County, NM",35013,2018,Homicide,11,217522,NM,5.056959756
"Dona Ana County, NM",35013,2019,Homicide,11,218195,NM,5.041362084
"Santa Cruz County, CA",6087,2010,Homicide,14,262382,CA,5.335731872
"Santa Cruz County, CA",6087,2011,Homicide,12,264298,CA,4.540329477
"Santa Cruz County, CA",6087,2012,Homicide,12,266776,CA,4.498155756
"Santa Cruz County, CA",6087,2013,Homicide,13,269419,CA,4.825197926
"Santa Cruz County, CA",6087,2014,Homicide,10,271804,CA,3.67912172
"Eddy County, NM",35015,2019,Homicide,10,58460,NM,17.10571331
"Durham County, NC",37063,2009,Homicide,25,265356,NC,9.421305718
"Durham County, NC",37063,2010,Homicide,31,267587,NC,11.58501721
"Durham County, NC",37063,2011,Homicide,32,273392,NC,11.70480482
"Durham County, NC",37063,2012,Homicide,23,279641,NC,8.224831123
"Durham County, NC",37063,2013,Homicide,32,288133,NC,11.10598231
"Durham County, NC",37063,2014,Homicide,23,294460,NC,7.810908103
"Durham County, NC",37063,2015,Homicide,46,300952,NC,15.28482947
"Durham County, NC",37063,2016,Homicide,43,306212,NC,14.04255875
"Durham County, NC",37063,2017,Homicide,28,311640,NC,8.984725966
"Durham County, NC",37063,2018,Homicide,35,316739,NC,11.0501075
"Durham County, NC",37063,2019,Homicide,38,321488,NC,11.82003683
"Shasta County, CA",6089,2013,Homicide,11,178980,CA,6.145938094
"Shasta County, CA",6089,2015,Homicide,10,179533,CA,5.570006628
"Shasta County, CA",6089,2016,Homicide,12,179631,CA,6.680361408
"Shasta County, CA",6089,2018,Homicide,11,180040,CA,6.109753388
"Lake County, IL",17097,2009,Homicide,17,701042,IL,2.4249617
"Lake County, IL",17097,2010,Homicide,19,703462,IL,2.700927698
"Lake County, IL",17097,2011,Homicide,17,706222,IL,2.407175081
